Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
2016-05-04,Chennai,55.79,149.38873924268503,5.49,15.74,14.88,57.94893371757925,1.0,5.1,34.5,1.36,8.47,1.1976322173702088,127.0
2016-05-05,Chennai,57.2,149.38873924268503,5.86,13.99,13.37,22.36,0.78,4.96,32.6,1.12,4.71,1.1976322173702088,125.0
2016-05-06,Chennai,64.95,149.38873924268503,5.01,13.29,12.04,28.97,1.0,4.78,41.1,1.05,3.7,1.1976322173702088,129.0
2016-05-07,Chennai,56.02,149.38873924268503,5.04,14.38,11.99,43.25,0.99,4.95,42.11,1.15,3.88,1.1976322173702088,139.0
2016-05-08,Chennai,53.3,149.38873924268503,5.44,13.8,12.02,43.0,1.01,4.63,32.45,1.43,3.47,1.1976322173702088,123.0
2016-05-09,Chennai,52.04,149.38873924268503,5.54,13.85,11.76,54.22,1.15,4.84,24.26,1.26,3.92,1.1976322173702088,122.0
2016-05-10,Chennai,61.37,149.38873924268503,8.06,15.13,14.61,57.94893371757925,1.1,4.61,22.41,1.55,4.33,1.1976322173702088,135.0
2016-05-11,Chennai,59.24,149.38873924268503,5.93,14.66,11.65,57.94893371757925,1.16,4.49,31.62,1.45,5.47,1.1976322173702088,136.0
2016-05-12,Chennai,58.43,149.38873924268503,6.11,18.69,13.71,57.94893371757925,1.23,4.43,53.25,1.61,4.01,1.1976322173702088,144.0
2016-05-13,Chennai,68.42,149.38873924268503,4.02,16.17,14.2,57.94893371757925,1.24,4.58,53.29,1.51,4.93,1.1976322173702088,161.0
2016-05-14,Chennai,62.47,149.38873924268503,3.8,13.86,13.01,57.94893371757925,1.24,4.44,48.37,1.49,4.4,1.1976322173702088,166.0
2016-05-15,Chennai,55.77,149.38873924268503,3.28,12.38,11.87,57.94893371757925,2.1,4.1,51.8,1.33,2.95,1.1976322173702088,183.0
2016-05-16,Chennai,58.8,149.38873924268503,4.28,13.77,13.3,57.94893371757925,1.15,3.89,58.35,1.23,1.4,1.1976322173702088,136.0
2016-05-17,Chennai,81.06,149.38873924268503,6.14,20.11,17.96,57.94893371757925,1.15,4.65,38.9,1.4,6.21,1.1976322173702088,171.0
2016-05-18,Chennai,65.17,149.38873924268503,6.95,25.13,20.31,57.94893371757925,1.28,4.74,27.97,1.52,9.23,1.1976322173702088,164.0
2016-05-19,Chennai,48.59,149.38873924268503,4.81,21.24,14.85,57.94893371757925,1.37,3.58,41.45,1.54,7.6,1.1976322173702088,113.0
2016-05-20,Chennai,45.05,149.38873924268503,4.3,25.57,17.51,57.94893371757925,1.24,4.01,55.65,2.14,9.69,1.1976322173702088,91.0
2016-05-21,Chennai,51.6,149.38873924268503,3.63,16.03,12.78,57.94893371757925,1.15,4.65,52.65,1.8,8.54,1.1976322173702088,94.0
2016-05-22,Chennai,51.67,149.38873924268503,4.11,16.22,13.25,57.94893371757925,0.95,4.58,56.21,1.92,7.65,1.1976322173702088,95.0
2016-05-23,Chennai,51.11,149.38873924268503,5.81,20.41,16.94,57.94893371757925,0.98,5.18,41.93,1.48,7.68,1.1976322173702088,93.0
2016-05-24,Chennai,50.24,149.38873924268503,4.84,19.87,15.43,57.94893371757925,1.09,4.3,51.11,1.86,6.74,1.1976322173702088,91.0
2016-05-25,Chennai,45.89,149.38873924268503,4.72,18.13,17.56,57.94893371757925,1.15,5.11,48.96,2.49,7.19,1.1976322173702088,102.0
2016-05-26,Chennai,48.61,149.38873924268503,4.66,18.15,22.48,57.94893371757925,2.55,3.78,41.27,2.54,7.07,1.1976322173702088,112.0
2016-05-27,Chennai,51.67,149.38873924268503,3.66,18.0,15.56,57.94893371757925,1.67,3.71,49.56,2.47,7.95,1.1976322173702088,117.0
2016-05-28,Chennai,50.64,149.38873924268503,4.53,17.49,14.35,57.94893371757925,1.84,3.96,55.38,2.2,5.61,1.1976322173702088,115.0
2016-05-29,Chennai,44.88,149.38873924268503,4.89,15.77,12.93,57.94893371757925,1.49,3.89,59.45,2.44,5.67,1.1976322173702088,124.0
2016-05-30,Chennai,43.41,149.38873924268503,4.0,10.44,10.55,57.94893371757925,1.48,4.09,48.16,2.49,6.76,1.1976322173702088,97.0
2016-05-31,Chennai,57.32,149.38873924268503,4.53,12.13,14.57,57.94893371757925,1.42,3.48,61.61,4.14,8.86,1.1976322173702088,120.0
2016-06-01,Chennai,43.52,149.38873924268503,4.42,11.38,12.55,57.94893371757925,1.94,4.53,58.74,5.7650000000000015,12.71,1.1976322173702088,122.0
2016-06-02,Chennai,41.29,149.38873924268503,4.73,10.64,10.18,57.94893371757925,1.86,4.86,40.93,5.7650000000000015,17.696014883393882,1.1976322173702088,122.0
2016-06-03,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,88.0
2016-06-04,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-05,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-06,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-07,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-08,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-09,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-10,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-11,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-12,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-13,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-14,Chennai,43.16,149.38873924268503,7.86,17.81,19.29,57.94893371757925,2.14,5.18,19.23,4.03,13.2,1.1976322173702088,170.08895741904874
2016-06-15,Chennai,32.64,149.38873924268503,6.53,15.81,18.03,57.94893371757925,2.17,4.07,33.41,3.42,9.54,1.1976322173702088,92.0
2016-06-16,Chennai,44.73,149.38873924268503,5.98,13.57,13.72,56.86,2.64,3.67,36.19,2.25,8.49,1.1976322173702088,94.0
2016-06-17,Chennai,41.29,149.38873924268503,5.87,13.78,15.08,22.77,2.13,5.04,28.24,3.85,13.88,1.1976322173702088,102.0
2016-06-18,Chennai,45.76,149.38873924268503,4.25,11.62,12.34,57.94893371757925,1.92,4.48,33.51,2.77,7.45,1.1976322173702088,100.0
2016-06-19,Chennai,43.38,149.38873924268503,3.55,9.81,11.04,46.66,1.81,4.05,49.08,2.27,6.14,1.1976322173702088,100.0
2016-06-20,Chennai,38.93,149.38873924268503,3.54,8.44,8.32,47.63,2.08,3.32,47.71,1.43,4.01,1.1976322173702088,89.0
2016-06-21,Chennai,42.3,149.38873924268503,5.01,15.62,22.91,52.97,1.49,3.08,37.87,2.1,8.79,1.1976322173702088,89.0
2016-06-22,Chennai,32.8,149.38873924268503,2.98,11.31,12.63,57.94893371757925,1.47,4.76,31.72,2.76,15.67,1.1976322173702088,83.0
2016-06-23,Chennai,40.78,149.38873924268503,7.28,12.82,14.79,57.94893371757925,0.92,3.72,22.67,2.62,9.42,1.1976322173702088,70.0
2016-06-24,Chennai,50.94,149.38873924268503,6.76,10.78,15.77,57.94893371757925,0.71,4.1,27.66,3.48,11.29,1.1976322173702088,71.0
2016-06-25,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,1.2669414599859423,11.0930666200792,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,117.0
2016-06-26,Chennai,73.03,149.38873924268503,12.32,18.13,13.96,57.94893371757925,0.19,1.44,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2016-06-27,Chennai,46.17,149.38873924268503,9.37,17.56,18.92,57.94893371757925,1.0,3.05,32.27,3.62,17.46,1.1976322173702088,170.08895741904874
2016-06-28,Chennai,60.36,149.38873924268503,6.84,13.17,14.93,57.94893371757925,0.82,3.5,28.09,5.08,17.47,1.1976322173702088,86.0
2016-06-29,Chennai,42.8,149.38873924268503,13.55,22.99,24.24,57.94893371757925,1.42,2.59,15.69,1.9,17.696014883393882,1.1976322173702088,100.0
2016-06-30,Chennai,109.5,149.38873924268503,10.32,17.81,19.65,3.15,1.08,7.29,9.94,3.42,7.19,1.1976322173702088,88.0
2016-07-01,Chennai,45.6,149.38873924268503,9.61,15.08,15.17,2.0146397694524474,1.1,5.13,10.94,3.4,5.36,1.1976322173702088,161.0
2016-07-02,Chennai,47.91,149.38873924268503,5.34,10.99,11.44,2.0146397694524474,1.23,5.13,19.56,2.1,8.94,1.1976322173702088,81.0
2016-07-03,Chennai,30.43,149.38873924268503,5.25,11.59,13.04,57.94893371757925,0.99,5.88,22.09,0.93,6.75,1.1976322173702088,81.0
2016-07-04,Chennai,96.65,149.38873924268503,8.97,15.97,17.48,57.94893371757925,1.22,8.02,14.71,2.06,6.02,1.1976322173702088,86.0
2016-07-05,Chennai,145.91625,149.38873924268503,8.94,16.33,17.43,57.94893371757925,1.16,9.24,11.26,5.7650000000000015,17.696014883393882,1.1976322173702088,271.0
2016-07-06,Chennai,29.09,149.38873924268503,6.61,13.53,15.39,57.94893371757925,1.06,3.8,16.99,0.96,4.96,1.1976322173702088,162.0
2016-07-07,Chennai,29.34,149.38873924268503,7.61,13.49,14.83,57.94893371757925,1.43,3.55,4.46,1.03,6.4,1.1976322173702088,91.0
2016-07-08,Chennai,57.26,149.38873924268503,7.37,18.17,21.14,57.94893371757925,1.37,3.23,10.57,1.35,5.81,1.1976322173702088,104.0
2016-07-09,Chennai,28.3,149.38873924268503,8.09,15.79,17.74,57.94893371757925,0.93,3.05,11.86,0.94,4.3,1.1976322173702088,103.0
2016-07-10,Chennai,35.38,149.38873924268503,6.37,13.72,13.71,57.94893371757925,1.03,2.41,16.17,0.98,4.11,1.1976322173702088,74.0
2016-07-11,Chennai,22.97,149.38873924268503,6.36,14.02,14.67,57.94893371757925,2.15,2.17,10.79,0.5,1.82,1.1976322173702088,129.0
2016-07-12,Chennai,23.24,149.38873924268503,6.48,15.75,15.93,57.94893371757925,0.97,2.34,28.11,0.89,5.14,1.1976322173702088,58.0
2016-07-13,Chennai,24.87,149.38873924268503,6.12,14.94,16.54,21.15,0.85,3.32,27.45,0.99,5.2,1.1976322173702088,69.0
2016-07-14,Chennai,18.67,149.38873924268503,7.51,16.61,18.51,48.19,0.98,5.0,15.02,1.97,5.6,1.1976322173702088,66.0
2016-07-15,Chennai,26.6,149.38873924268503,5.68,14.83,16.51,57.94893371757925,0.96,3.53,39.34,1.78,4.67,1.1976322173702088,70.0
2016-07-16,Chennai,34.33,149.38873924268503,5.24,15.03,17.44,57.94893371757925,0.85,3.92,35.13,1.21,3.85,1.1976322173702088,69.0
2016-07-17,Chennai,35.16,149.38873924268503,4.3,12.35,14.67,57.94893371757925,0.83,3.58,36.1,1.13,3.94,1.1976322173702088,70.0
2016-07-18,Chennai,31.69,149.38873924268503,5.18,12.95,15.08,57.94893371757925,0.86,4.06,25.9,1.43,4.58,1.1976322173702088,71.0
2016-07-19,Chennai,32.43,149.38873924268503,9.66,16.81,17.54,57.94893371757925,2.805,5.57,8.82,1.48,5.43,1.1976322173702088,125.0
2016-07-20,Chennai,33.09,149.38873924268503,8.36,16.36,18.57,57.94893371757925,1.13,4.3,8.77,1.91,7.78,1.1976322173702088,87.0
2016-07-21,Chennai,27.02,149.38873924268503,17.68,19.78,18.94,57.94893371757925,1.63,5.5,7.23,2.72,12.2,1.1976322173702088,59.0
2016-07-22,Chennai,21.38,149.38873924268503,7.13,15.05,16.48,57.94893371757925,1.17,4.81,12.6,2.44,3.76,1.1976322173702088,170.08895741904874
2016-07-23,Chennai,29.69,149.38873924268503,6.9,12.64,12.35,57.94893371757925,0.94,4.08,7.8,1.13,4.98,1.1976322173702088,62.0
2016-07-24,Chennai,59.34,149.38873924268503,3.31,7.48,8.66,57.94893371757925,0.96,6.88,36.62,2.55,4.53,1.1976322173702088,54.0
2016-07-25,Chennai,30.71,149.38873924268503,3.18,6.49,7.85,57.94893371757925,1.18,5.23,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,103.0
2016-07-26,Chennai,23.58,149.38873924268503,3.14,7.82,8.45,57.94893371757925,1.14,2.47,37.998158260064784,2.120332582340951,7.402405953357552,1.1976322173702088,73.0
2016-07-27,Chennai,24.43,149.38873924268503,3.23,7.59,8.09,57.94893371757925,1.22,2.36,24.2,0.48,0.9,1.1976322173702088,78.0
2016-07-28,Chennai,42.82,149.38873924268503,4.12,11.82,10.24,57.94893371757925,1.31,2.92,38.65,0.53,0.47,1.1976322173702088,87.0
2016-07-29,Chennai,28.51,149.38873924268503,5.83,13.16,12.17,57.94893371757925,1.26,2.19,15.84,0.78,0.24,1.1976322173702088,81.0
2016-07-30,Chennai,34.01,149.38873924268503,6.85,14.56,13.61,57.94893371757925,1.22,2.36,9.82,0.86,0.19,1.1976322173702088,82.0
2016-07-31,Chennai,32.41,149.38873924268503,6.96,14.19,13.89,57.94893371757925,1.12,2.44,1.8,0.6,0.16,1.1976322173702088,84.0
2016-08-01,Chennai,32.88,149.38873924268503,5.6,17.12,14.41,57.94893371757925,1.08,2.34,9.89,1.06,0.16,1.1976322173702088,75.0
2016-08-02,Chennai,34.8,149.38873924268503,10.13,19.48,20.31,57.94893371757925,1.16,5.49,10.5,0.75,0.17,1.1976322173702088,78.0
2016-08-03,Chennai,40.39,149.38873924268503,9.46,14.77,16.3,57.94893371757925,2.805,4.04,11.18,1.5,9.03,1.1976322173702088,151.0
2016-08-04,Chennai,32.44,149.38873924268503,9.17,14.82,16.2,57.94893371757925,1.22,4.39,8.23,1.13,4.7,1.1976322173702088,100.0
2016-08-05,Chennai,30.54,149.38873924268503,9.51,15.71,16.18,57.94893371757925,2.72,4.48,12.45,1.3,4.92,1.1976322173702088,131.0
2016-08-06,Chennai,32.54,149.38873924268503,8.96,16.27,18.97,57.94893371757925,1.16,6.76,12.18,1.36,5.04,1.1976322173702088,68.0
2016-08-07,Chennai,37.71,149.38873924268503,4.58,11.22,12.56,57.94893371757925,1.08,4.08,20.14,1.12,3.18,1.1976322173702088,70.0
2016-08-08,Chennai,40.69,149.38873924268503,5.77,11.54,13.14,57.94893371757925,2.15,3.7,16.91,1.07,3.56,1.1976322173702088,89.0
2016-08-09,Chennai,40.85,149.38873924268503,5.02,14.07,13.07,57.94893371757925,2.805,3.41,19.75,1.33,4.1,1.1976322173702088,174.0
2016-08-10,Chennai,35.23,149.38873924268503,5.39,13.99,12.19,57.94893371757925,2.805,4.43,17.86,1.18,4.01,1.1976322173702088,178.0
2016-08-11,Chennai,33.51,149.38873924268503,5.49,14.2,12.84,57.94893371757925,2.805,3.39,21.82,1.09,3.52,1.1976322173702088,155.0
2016-08-12,Chennai,29.11,149.38873924268503,5.21,13.67,14.32,36.9735734870317,0.14,3.71,26.59,1.69,2.7,1.1976322173702088,55.0
2016-08-13,Chennai,30.94,149.38873924268503,5.01,11.38,13.65,36.9735734870317,2.37,4.31,22.72,1.28,4.3,1.1976322173702088,169.0
2016-08-14,Chennai,29.48,149.38873924268503,6.39,10.37,12.88,36.9735734870317,1.07,3.71,16.29,5.7650000000000015,7.05,1.1976322173702088,124.0
2016-08-15,Chennai,25.42,149.38873924268503,4.57,10.18,12.76,36.9735734870317,2.805,4.42,9.59,0.44,1.3,1.1976322173702088,256.0
2016-08-16,Chennai,35.09,149.38873924268503,8.5,14.66,15.88,36.9735734870317,1.28,3.82,13.97,1.14,2.31,1.1976322173702088,126.0
2016-08-17,Chennai,34.2,149.38873924268503,10.18,15.89,17.57,36.9735734870317,1.05,4.58,16.96,1.0,2.51,1.1976322173702088,125.0
2016-08-18,Chennai,55.88,149.38873924268503,6.08,10.79,12.13,36.9735734870317,0.79,4.05,32.5,0.91,2.16,1.1976322173702088,111.0
2016-08-19,Chennai,39.96,149.38873924268503,5.51,10.7,12.09,36.9735734870317,0.26,3.83,38.19,0.75,2.0,1.1976322173702088,129.0
2016-08-20,Chennai,36.33,149.38873924268503,2.81,7.08,10.04,36.9735734870317,0.02,5.09,44.87,0.64,0.74,1.1976322173702088,83.0
2016-08-21,Chennai,26.4,149.38873924268503,2.09,6.75,10.66,36.9735734870317,1.21,6.07,58.95,1.92,0.46,1.1976322173702088,199.0
2016-08-22,Chennai,40.36,149.38873924268503,3.88,8.62,11.43,36.9735734870317,0.05,4.49,44.53,0.84,2.03,1.1976322173702088,74.0
2016-08-23,Chennai,40.21,149.38873924268503,4.64,10.09,12.58,36.9735734870317,0.76,4.38,49.73,1.03,3.35,1.1976322173702088,139.0
2016-08-24,Chennai,37.07,149.38873924268503,5.09,10.49,12.71,36.9735734870317,1.52,4.46,46.6,1.06,3.11,1.1976322173702088,167.0
2016-08-25,Chennai,26.7,149.38873924268503,6.36,11.22,12.31,36.9735734870317,1.21,5.12,20.89,0.73,2.43,1.1976322173702088,142.0
2016-08-26,Chennai,38.63,149.38873924268503,7.76,13.13,14.95,36.9735734870317,1.02,4.93,17.15,1.4,5.2,1.1976322173702088,90.0
2016-08-27,Chennai,32.14,149.38873924268503,7.65,12.66,15.43,36.9735734870317,0.95,5.16,10.76,1.31,4.27,1.1976322173702088,188.0
2016-08-28,Chennai,33.02,149.38873924268503,6.36,10.42,12.78,36.9735734870317,1.08,5.04,18.76,0.86,2.24,1.1976322173702088,126.0
2016-08-29,Chennai,38.11,149.38873924268503,6.4,10.74,13.32,36.9735734870317,2.805,5.04,17.52,1.05,3.17,1.1976322173702088,172.0
2016-08-30,Chennai,37.79,149.38873924268503,6.85,12.86,17.74,36.9735734870317,2.805,5.18,18.33,0.93,2.88,1.1976322173702088,244.0
2016-08-31,Chennai,28.6,149.38873924268503,7.66,15.15,18.18,36.9735734870317,1.44,4.53,15.76,0.93,3.84,1.1976322173702088,189.0
2016-09-01,Chennai,30.82,149.38873924268503,6.59,11.49,16.13,36.9735734870317,2.64,4.37,27.96,0.7,2.33,1.1976322173702088,160.0
2016-09-02,Chennai,42.16,149.38873924268503,5.93,13.37,17.33,36.9735734870317,2.34,4.76,24.39,1.0,3.04,1.1976322173702088,215.0
2016-09-03,Chennai,36.8,149.38873924268503,9.64,12.5,16.49,36.9735734870317,1.61,4.8,17.04,0.99,4.12,1.1976322173702088,126.0
2016-09-04,Chennai,31.97,149.38873924268503,9.5,19.62,19.31,36.9735734870317,2.08,4.62,22.33,0.84,3.07,1.1976322173702088,227.0
2016-09-05,Chennai,23.6,149.38873924268503,8.04,13.82,13.38,36.9735734870317,0.98,6.12,11.94,0.17,0.77,1.1976322173702088,172.0
2016-09-06,Chennai,38.5,149.38873924268503,5.16,14.8,15.38,36.9735734870317,2.805,5.45,23.45,0.56,1.09,1.1976322173702088,266.0
2016-09-07,Chennai,36.26,149.38873924268503,8.34,18.66,19.73,36.9735734870317,2.805,4.13,22.59,0.79,1.35,1.1976322173702088,257.0
2016-09-08,Chennai,42.37,149.38873924268503,4.37,15.42,16.21,36.9735734870317,1.03,4.94,36.09,0.76,2.04,1.1976322173702088,141.0
2016-09-09,Chennai,38.87,149.38873924268503,4.67,15.96,17.14,36.9735734870317,2.805,3.97,48.12,1.13,2.29,1.1976322173702088,228.0
2016-09-10,Chennai,43.96,149.38873924268503,5.06,17.99,17.08,36.9735734870317,0.61,3.64,26.37,1.72,4.24,1.1976322173702088,171.0
2016-09-11,Chennai,36.26,149.38873924268503,4.52,20.14,14.8,36.9735734870317,0.22,3.62,18.27,0.61,1.57,1.1976322173702088,73.0
2016-09-12,Chennai,41.33,149.38873924268503,8.64,21.63,18.25,36.9735734870317,0.79,3.7,8.2,2.63,5.11,1.1976322173702088,120.0
2016-09-13,Chennai,44.76,149.38873924268503,8.78,23.06,19.29,36.9735734870317,0.16,4.01,13.01,0.76,3.38,1.1976322173702088,77.0
2016-09-14,Chennai,33.01,149.38873924268503,5.14,27.52,20.0,36.9735734870317,1.13,3.82,16.61,0.83,4.84,1.1976322173702088,92.0
2016-09-15,Chennai,26.79,149.38873924268503,4.36,22.55,17.28,36.9735734870317,2.805,2.38,15.46,2.88,4.56,1.1976322173702088,228.0
2016-09-16,Chennai,24.54,149.38873924268503,2.96,19.16,14.28,36.9735734870317,2.59,2.0,18.47,1.02,3.22,1.1976322173702088,224.0
2016-09-17,Chennai,34.16,149.38873924268503,4.38,20.6,16.09,36.9735734870317,2.805,1.85,10.14,1.4,4.35,1.1976322173702088,260.0
2016-09-18,Chennai,26.59,149.38873924268503,2.81,17.15,12.52,36.9735734870317,2.805,1.56,14.31,0.82,2.79,1.1976322173702088,240.0
2016-09-19,Chennai,23.76,149.38873924268503,2.95,16.71,11.49,36.9735734870317,2.805,1.49,18.08,0.61,2.45,1.1976322173702088,352.5
2016-09-20,Chennai,22.2,149.38873924268503,11.67,34.72,25.65,36.9735734870317,2.805,1.4,7.23,1.51,6.78,1.1976322173702088,352.5
2016-09-21,Chennai,16.18,149.38873924268503,9.32,36.8,24.9,36.9735734870317,2.805,1.31,7.9,1.84,6.04,1.1976322173702088,352.5
2016-09-22,Chennai,12.79,149.38873924268503,6.26,26.79,17.74,36.9735734870317,2.805,1.36,15.27,1.21,4.3,1.1976322173702088,352.5
2016-09-23,Chennai,18.98,149.38873924268503,8.64,24.09,18.04,36.9735734870317,0.03,1.82,16.67,0.79,2.47,1.1976322173702088,118.0
2016-09-24,Chennai,18.35,149.38873924268503,14.17,18.64,19.07,36.9735734870317,0.09,4.42,38.43,0.69,0.91,1.1976322173702088,30.0
2016-09-25,Chennai,24.87,149.38873924268503,13.67,18.02,18.4,36.9735734870317,0.05,7.21,36.73,0.79,0.89,1.1976322173702088,54.0
2016-09-26,Chennai,33.32,149.38873924268503,13.8,17.58,18.15,36.9735734870317,0.07,2.51,39.31,0.48,0.75,1.1976322173702088,94.0
2016-09-27,Chennai,31.93,149.38873924268503,14.65,19.07,19.56,36.9735734870317,0.04,2.09,46.34,0.68,0.61,1.1976322173702088,66.0
2016-09-28,Chennai,45.71,149.38873924268503,13.52,17.82,18.16,36.9735734870317,0.04,2.27,50.13,0.39,0.79,1.1976322173702088,70.0
2016-09-29,Chennai,40.61,149.38873924268503,13.79,18.28,18.61,36.9735734870317,0.11,2.78,35.26,0.72,1.18,1.1976322173702088,77.0
2016-09-30,Chennai,38.14,149.38873924268503,13.75,17.9,18.39,36.9735734870317,0.17,2.9,33.94,0.66,0.97,1.1976322173702088,70.0
2016-10-01,Chennai,35.96,149.38873924268503,13.61,17.62,18.16,36.9735734870317,0.03,2.27,52.92,0.53,0.55,1.1976322173702088,94.0
2016-10-02,Chennai,77.39441693196558,149.38873924268503,19.043109070034443,31.801911713990123,34.049888840453356,36.9735734870317,0.0,11.0930666200792,37.998158260064784,2.120332582340951,0.0,1.1976322173702088,136.0
2016-10-03,Chennai,33.05,149.38873924268503,13.51,17.63,18.08,36.9735734870317,0.1,2.5,15.11,1.21,0.21,1.1976322173702088,170.08895741904874
2016-10-04,Chennai,34.06,149.38873924268503,11.91,20.15,17.38,36.9735734870317,0.08,2.74,23.06,0.58,0.46,1.1976322173702088,73.0
2016-10-05,Chennai,29.14,149.38873924268503,6.59,28.6,15.13,36.9735734870317,0.1,1.93,35.81,0.53,0.77,1.1976322173702088,78.0
2016-10-06,Chennai,60.14,149.38873924268503,6.54,28.53,15.06,36.9735734870317,0.11,2.87,43.57,0.83,0.87,1.1976322173702088,85.0
2016-10-07,Chennai,51.01,149.38873924268503,6.6,28.5,15.07,36.9735734870317,0.19,2.57,32.88,0.73,1.94,1.1976322173702088,118.0
2016-10-08,Chennai,36.09,149.38873924268503,6.64,28.48,15.11,36.9735734870317,0.05,2.35,46.76,0.43,0.3,1.1976322173702088,73.0
2016-10-09,Chennai,38.46,149.38873924268503,6.58,28.53,15.09,36.9735734870317,0.0,2.47,39.59,0.42,0.16,1.1976322173702088,66.0
2016-10-10,Chennai,44.91,149.38873924268503,6.56,28.53,15.08,36.9735734870317,0.03,1.98,31.28,0.41,0.03,1.1976322173702088,79.0
2016-10-11,Chennai,32.16,149.38873924268503,6.6,28.53,15.1,36.9735734870317,0.02,2.64,28.41,0.44,0.13,1.1976322173702088,66.0
2016-10-12,Chennai,45.11,149.38873924268503,6.6,28.54,15.11,36.9735734870317,0.02,2.55,49.57,0.49,0.21,1.1976322173702088,75.0
2016-10-13,Chennai,81.45,149.38873924268503,6.62,28.53,15.11,36.9735734870317,0.06,2.1,49.08,0.5,0.31,1.1976322173702088,131.0
2016-10-14,Chennai,60.89,149.38873924268503,6.57,28.46,15.05,36.9735734870317,0.06,16.0,63.32,0.63,0.26,1.1976322173702088,180.0
2016-10-15,Chennai,62.96,149.38873924268503,6.62,28.47,15.09,36.9735734870317,0.01,3.07,55.5,0.6,0.41,1.1976322173702088,124.0
2016-10-16,Chennai,60.19,149.38873924268503,6.61,28.48,15.09,36.9735734870317,0.03,2.14,58.43,0.55,0.25,1.1976322173702088,125.0
2016-10-17,Chennai,66.69,149.38873924268503,6.69,28.46,15.14,36.9735734870317,0.45,2.29,61.2,0.49,0.38,1.1976322173702088,197.0
2016-10-18,Chennai,78.52,149.38873924268503,6.67,28.42,15.1,36.9735734870317,0.13,4.36,69.64,0.67,0.86,1.1976322173702088,167.0
2016-10-19,Chennai,63.07,149.38873924268503,6.62,28.5,15.1,36.9735734870317,0.08,20.56,72.0,0.74,1.69,1.1976322173702088,187.0
2016-10-20,Chennai,80.58,149.38873924268503,6.64,28.56,15.15,36.9735734870317,0.03,4.66,8.36,0.48,0.48,1.1976322173702088,130.0
2016-10-21,Chennai,73.75,149.38873924268503,6.56,28.44,15.04,36.9735734870317,0.26,13.26,72.40625,0.17,0.67,1.1976322173702088,170.0
2016-10-22,Chennai,80.18,149.38873924268503,6.62,28.49,15.1,36.9735734870317,0.21,11.65,65.42,3.88,4.57,1.1976322173702088,183.0
2016-10-23,Chennai,87.04,149.38873924268503,6.61,28.5,15.1,36.9735734870317,0.15,13.75,63.2,1.99,4.42,1.1976322173702088,208.0
